lat,lon,Id_Sector,NIVEL_FORMACION,DPTO_IES,METODOLOGIA,GENERO,AREA_CONOCIMIENTO,Año,SECOTR_IES,MATRICULADOS
6.13,-75.34,1,especialización,antioquia,presencial,mujer,agronomía veterinaria y afines,2015,oficial,6
6.13,-75.34,1,especialización,antioquia,presencial,mujer,ciencias de la salud,2015,oficial,368
6.13,-75.34,1,especialización,antioquia,presencial,mujer,ciencias de la salud,2016,oficial,319
6.13,-75.34,1,especialización,antioquia,presencial,mujer,ciencias de la salud,2017,oficial,308
6.13,-75.34,1,especialización,antioquia,presencial,mujer,ciencias de la salud,2018,oficial,227
6.13,-75.34,1,especialización,antioquia,presencial,mujer,ciencias sociales y humanas,2015,oficial,38
6.13,-75.34,1,especialización,antioquia,presencial,mujer,ciencias sociales y humanas,2016,oficial,44
6.13,-75.34,1,especialización,antioquia,presencial,mujer,ciencias sociales y humanas,2017,oficial,70
6.13,-75.34,1,especialización,antioquia,presencial,mujer,ciencias sociales y humanas,2018,oficial,61
6.13,-75.34,1,especialización,antioquia,presencial,mujer,economía administración contaduría y afines,2015,oficial,159
6.13,-75.34,1,especialización,antioquia,presencial,mujer,economía administración contaduría y afines,2016,oficial,139
6.13,-75.34,1,especialización,antioquia,presencial,mujer,economía administración contaduría y afines,2017,oficial,144
6.13,-75.34,1,especialización,antioquia,presencial,mujer,ingeniería arquitectura urbanismo y afines,2015,oficial,34
6.13,-75.34,1,especialización,antioquia,presencial,mujer,ingeniería arquitectura urbanismo y afines,2016,oficial,26
6.13,-75.34,1,especialización,antioquia,presencial,mujer,ingeniería arquitectura urbanismo y afines,2017,oficial,22
6.13,-75.34,1,especialización,antioquia,presencial,mujer,ingeniería arquitectura urbanismo y afines,2018,oficial,84
6.13,-75.34,1,especialización,antioquia,presencial,mujer,matematicas y ciencias naturales,2015,oficial,13
6.13,-75.34,1,especialización,antioquia,presencial,mujer,matematicas y ciencias naturales,2016,oficial,16
6.13,-75.34,1,especialización,antioquia,presencial,mujer,matematicas y ciencias naturales,2017,oficial,10
6.13,-75.34,1,especialización,antioquia,presencial,mujer,matematicas y ciencias naturales,2018,oficial,22
6.13,-75.34,1,maestria,antioquia,distancia vitual,hombre,ciencias de la salud,2016,oficial,4
6.13,-75.34,1,maestria,antioquia,distancia vitual,hombre,ciencias de la salud,2017,oficial,33
6.13,-75.34,1,maestria,antioquia,distancia vitual,hombre,ciencias de la salud,2018,oficial,33
6.13,-75.34,1,maestria,antioquia,distancia vitual,hombre,matematicas y ciencias naturales,2015,oficial,91
6.13,-75.34,1,maestria,antioquia,distancia vitual,hombre,matematicas y ciencias naturales,2016,oficial,79
6.13,-75.34,1,maestria,antioquia,distancia vitual,hombre,matematicas y ciencias naturales,2017,oficial,75
6.13,-75.34,1,maestria,antioquia,distancia vitual,hombre,matematicas y ciencias naturales,2018,oficial,70
6.13,-75.34,1,maestria,antioquia,distancia vitual,mujer,ciencias de la salud,2016,oficial,7
6.13,-75.34,1,maestria,antioquia,distancia vitual,mujer,ciencias de la salud,2017,oficial,23
6.13,-75.34,1,maestria,antioquia,distancia vitual,mujer,ciencias de la salud,2018,oficial,25
6.13,-75.34,1,maestria,antioquia,distancia vitual,mujer,matematicas y ciencias naturales,2015,oficial,59
6.13,-75.34,1,maestria,antioquia,distancia vitual,mujer,matematicas y ciencias naturales,2016,oficial,50
6.13,-75.34,1,maestria,antioquia,distancia vitual,mujer,matematicas y ciencias naturales,2017,oficial,36
6.13,-75.34,1,maestria,antioquia,distancia vitual,mujer,matematicas y ciencias naturales,2018,oficial,38
6.13,-75.34,1,maestria,antioquia,presencial,hombre,agronomía veterinaria y afines,2015,oficial,40
6.13,-75.34,1,maestria,antioquia,presencial,hombre,agronomía veterinaria y afines,2016,oficial,33
6.13,-75.34,1,maestria,antioquia,presencial,hombre,agronomía veterinaria y afines,2017,oficial,44
6.13,-75.34,1,maestria,antioquia,presencial,hombre,agronomía veterinaria y afines,2018,oficial,36
6.13,-75.34,1,maestria,antioquia,presencial,hombre,bellas artes,2015,oficial,7
6.13,-75.34,1,maestria,antioquia,presencial,hombre,bellas artes,2016,oficial,10
6.13,-75.34,1,maestria,antioquia,presencial,hombre,bellas artes,2017,oficial,25
6.13,-75.34,1,maestria,antioquia,presencial,hombre,bellas artes,2018,oficial,27
6.13,-75.34,1,maestria,antioquia,presencial,hombre,ciencias de la salud,2015,oficial,148
6.13,-75.34,1,maestria,antioquia,presencial,hombre,ciencias de la salud,2016,oficial,135
6.13,-75.34,1,maestria,antioquia,presencial,hombre,ciencias de la salud,2017,oficial,156
6.13,-75.34,1,maestria,antioquia,presencial,hombre,ciencias de la salud,2018,oficial,111
6.13,-75.34,1,maestria,antioquia,presencial,hombre,ciencias sociales y humanas,2015,oficial,111
6.13,-75.34,1,maestria,antioquia,presencial,hombre,ciencias sociales y humanas,2016,oficial,123
6.13,-75.34,1,maestria,antioquia,presencial,hombre,ciencias sociales y humanas,2017,oficial,115
6.13,-75.34,1,maestria,antioquia,presencial,hombre,ciencias sociales y humanas,2018,oficial,100
6.13,-75.34,1,maestria,antioquia,presencial,hombre,economía administración contaduría y afines,2015,oficial,5
6.13,-75.34,1,maestria,antioquia,presencial,hombre,economía administración contaduría y afines,2016,oficial,53
6.13,-75.34,1,maestria,antioquia,presencial,hombre,economía administración contaduría y afines,2017,oficial,106
6.13,-75.34,1,maestria,antioquia,presencial,hombre,ingeniería arquitectura urbanismo y afines,2015,oficial,459
6.13,-75.34,1,maestria,antioquia,presencial,hombre,ingeniería arquitectura urbanismo y afines,2016,oficial,555
6.13,-75.34,1,maestria,antioquia,presencial,hombre,ingeniería arquitectura urbanismo y afines,2017,oficial,524
6.13,-75.34,1,maestria,antioquia,presencial,hombre,ingeniería arquitectura urbanismo y afines,2018,oficial,410
6.13,-75.34,1,maestria,antioquia,presencial,hombre,matematicas y ciencias naturales,2015,oficial,139
6.13,-75.34,1,maestria,antioquia,presencial,hombre,matematicas y ciencias naturales,2016,oficial,160
6.13,-75.34,1,maestria,antioquia,presencial,hombre,matematicas y ciencias naturales,2017,oficial,186
6.13,-75.34,1,maestria,antioquia,presencial,hombre,matematicas y ciencias naturales,2018,oficial,132
6.13,-75.34,1,maestria,antioquia,presencial,mujer,agronomía veterinaria y afines,2015,oficial,36
6.13,-75.34,1,maestria,antioquia,presencial,mujer,agronomía veterinaria y afines,2016,oficial,28
6.13,-75.34,1,maestria,antioquia,presencial,mujer,agronomía veterinaria y afines,2017,oficial,28
6.13,-75.34,1,maestria,antioquia,presencial,mujer,agronomía veterinaria y afines,2018,oficial,35
6.13,-75.34,1,maestria,antioquia,presencial,mujer,bellas artes,2015,oficial,8
6.13,-75.34,1,maestria,antioquia,presencial,mujer,bellas artes,2016,oficial,14
6.13,-75.34,1,maestria,antioquia,presencial,mujer,bellas artes,2017,oficial,19
6.13,-75.34,1,maestria,antioquia,presencial,mujer,bellas artes,2018,oficial,8
6.13,-75.34,1,maestria,antioquia,presencial,mujer,ciencias de la salud,2015,oficial,187
6.13,-75.34,1,maestria,antioquia,presencial,mujer,ciencias de la salud,2016,oficial,194
6.13,-75.34,1,maestria,antioquia,presencial,mujer,ciencias de la salud,2017,oficial,268
6.13,-75.34,1,maestria,antioquia,presencial,mujer,ciencias de la salud,2018,oficial,233
6.13,-75.34,1,maestria,antioquia,presencial,mujer,ciencias sociales y humanas,2015,oficial,130
6.13,-75.34,1,maestria,antioquia,presencial,mujer,ciencias sociales y humanas,2016,oficial,114
6.13,-75.34,1,maestria,antioquia,presencial,mujer,ciencias sociales y humanas,2017,oficial,90
6.13,-75.34,1,maestria,antioquia,presencial,mujer,ciencias sociales y humanas,2018,oficial,108
6.13,-75.34,1,maestria,antioquia,presencial,mujer,economía administración contaduría y afines,2015,oficial,7
6.13,-75.34,1,maestria,antioquia,presencial,mujer,economía administración contaduría y afines,2016,oficial,30
6.13,-75.34,1,maestria,antioquia,presencial,mujer,economía administración contaduría y afines,2017,oficial,90
6.13,-75.34,1,maestria,antioquia,presencial,mujer,ingeniería arquitectura urbanismo y afines,2015,oficial,158
6.13,-75.34,1,maestria,antioquia,presencial,mujer,ingeniería arquitectura urbanismo y afines,2016,oficial,192
6.13,-75.34,1,maestria,antioquia,presencial,mujer,ingeniería arquitectura urbanismo y afines,2017,oficial,161
6.13,-75.34,1,maestria,antioquia,presencial,mujer,ingeniería arquitectura urbanismo y afines,2018,oficial,113
6.13,-75.34,1,maestria,antioquia,presencial,mujer,matematicas y ciencias naturales,2015,oficial,75
6.13,-75.34,1,maestria,antioquia,presencial,mujer,matematicas y ciencias naturales,2016,oficial,88
6.13,-75.34,1,maestria,antioquia,presencial,mujer,matematicas y ciencias naturales,2017,oficial,90
6.13,-75.34,1,maestria,antioquia,presencial,mujer,matematicas y ciencias naturales,2018,oficial,62
6.13,-75.34,1,tecnologica,antioquia,distancia tradicional,hombre,ingeniería arquitectura urbanismo y afines,2015,oficial,309
6.13,-75.34,1,tecnologica,antioquia,distancia tradicional,hombre,ingeniería arquitectura urbanismo y afines,2016,oficial,441
6.13,-75.34,1,tecnologica,antioquia,distancia tradicional,hombre,ingeniería arquitectura urbanismo y afines,2017,oficial,384
6.13,-75.34,1,tecnologica,antioquia,distancia tradicional,hombre,ingeniería arquitectura urbanismo y afines,2018,oficial,848
6.13,-75.34,1,tecnologica,antioquia,distancia tradicional,mujer,ingeniería arquitectura urbanismo y afines,2015,oficial,40
6.13,-75.34,1,tecnologica,antioquia,distancia tradicional,mujer,ingeniería arquitectura urbanismo y afines,2016,oficial,53
6.13,-75.34,1,tecnologica,antioquia,distancia tradicional,mujer,ingeniería arquitectura urbanismo y afines,2017,oficial,35
6.13,-75.34,1,tecnologica,antioquia,distancia tradicional,mujer,ingeniería arquitectura urbanismo y afines,2018,oficial,45
6.13,-75.34,1,tecnologica,antioquia,distancia vitual,hombre,ingeniería arquitectura urbanismo y afines,2015,oficial,4
6.13,-75.34,1,tecnologica,antioquia,distancia vitual,hombre,ingeniería arquitectura urbanismo y afines,2016,oficial,12
6.13,-75.34,1,tecnologica,antioquia,distancia vitual,hombre,ingeniería arquitectura urbanismo y afines,2017,oficial,12
6.13,-75.34,1,tecnologica,antioquia,distancia vitual,hombre,ingeniería arquitectura urbanismo y afines,2018,oficial,5
6.13,-75.34,1,tecnologica,antioquia,distancia vitual,mujer,ingeniería arquitectura urbanismo y afines,2015,oficial,2
6.13,-75.34,1,tecnologica,antioquia,distancia vitual,mujer,ingeniería arquitectura urbanismo y afines,2016,oficial,2
6.13,-75.34,1,tecnologica,antioquia,presencial,hombre,bellas artes,2015,oficial,682
6.13,-75.34,1,tecnologica,antioquia,presencial,hombre,bellas artes,2016,oficial,660
6.13,-75.34,1,tecnologica,antioquia,presencial,hombre,bellas artes,2017,oficial,803
6.13,-75.34,1,tecnologica,antioquia,presencial,hombre,bellas artes,2018,oficial,957
6.13,-75.34,1,tecnologica,antioquia,presencial,hombre,ciencias sociales y humanas,2015,oficial,90
6.13,-75.34,1,tecnologica,antioquia,presencial,hombre,ciencias sociales y humanas,2016,oficial,109
6.13,-75.34,1,tecnologica,antioquia,presencial,hombre,ciencias sociales y humanas,2017,oficial,91
6.13,-75.34,1,tecnologica,antioquia,presencial,hombre,ciencias sociales y humanas,2018,oficial,134
6.13,-75.34,1,tecnologica,antioquia,presencial,hombre,ingeniería arquitectura urbanismo y afines,2015,oficial,4052
6.13,-75.34,1,tecnologica,antioquia,presencial,hombre,ingeniería arquitectura urbanismo y afines,2016,oficial,4605
6.13,-75.34,1,tecnologica,antioquia,presencial,hombre,ingeniería arquitectura urbanismo y afines,2017,oficial,4523
6.13,-75.34,1,tecnologica,antioquia,presencial,hombre,ingeniería arquitectura urbanismo y afines,2018,oficial,3990
6.13,-75.34,1,tecnologica,antioquia,presencial,hombre,matematicas y ciencias naturales,2015,oficial,226
6.13,-75.34,1,tecnologica,antioquia,presencial,hombre,matematicas y ciencias naturales,2016,oficial,200
6.13,-75.34,1,tecnologica,antioquia,presencial,hombre,matematicas y ciencias naturales,2017,oficial,106
6.13,-75.34,1,tecnologica,antioquia,presencial,hombre,matematicas y ciencias naturales,2018,oficial,147
6.13,-75.34,1,tecnologica,antioquia,presencial,mujer,bellas artes,2015,oficial,109
6.13,-75.34,1,tecnologica,antioquia,presencial,mujer,bellas artes,2016,oficial,133
6.13,-75.34,1,tecnologica,antioquia,presencial,mujer,bellas artes,2017,oficial,278
6.13,-75.34,1,tecnologica,antioquia,presencial,mujer,bellas artes,2018,oficial,586
6.13,-75.34,1,tecnologica,antioquia,presencial,mujer,ciencias sociales y humanas,2015,oficial,334
6.13,-75.34,1,tecnologica,antioquia,presencial,mujer,ciencias sociales y humanas,2016,oficial,347
6.13,-75.34,1,tecnologica,antioquia,presencial,mujer,ciencias sociales y humanas,2017,oficial,279
6.13,-75.34,1,tecnologica,antioquia,presencial,mujer,ciencias sociales y humanas,2018,oficial,359
6.13,-75.34,1,tecnologica,antioquia,presencial,mujer,ingeniería arquitectura urbanismo y afines,2015,oficial,97
6.13,-75.34,1,tecnologica,antioquia,presencial,mujer,ingeniería arquitectura urbanismo y afines,2016,oficial,94
6.13,-75.34,1,tecnologica,antioquia,presencial,mujer,ingeniería arquitectura urbanismo y afines,2017,oficial,132
6.13,-75.34,1,tecnologica,antioquia,presencial,mujer,ingeniería arquitectura urbanismo y afines,2018,oficial,149
6.13,-75.34,1,tecnologica,antioquia,presencial,mujer,matematicas y ciencias naturales,2015,oficial,312
6.13,-75.34,1,tecnologica,antioquia,presencial,mujer,matematicas y ciencias naturales,2016,oficial,248
6.13,-75.34,1,tecnologica,antioquia,presencial,mujer,matematicas y ciencias naturales,2017,oficial,109
6.13,-75.34,1,tecnologica,antioquia,presencial,mujer,matematicas y ciencias naturales,2018,oficial,151
6.13,-75.34,1,técnico,antioquia,presencial,hombre,bellas artes,2015,oficial,398
6.13,-75.34,1,técnico,antioquia,presencial,hombre,bellas artes,2016,oficial,469
6.13,-75.34,1,técnico,antioquia,presencial,hombre,bellas artes,2017,oficial,448
6.13,-75.34,1,técnico,antioquia,presencial,hombre,bellas artes,2018,oficial,432
6.13,-75.34,1,técnico,antioquia,presencial,hombre,ciencias de la salud,2015,oficial,231
6.13,-75.34,1,técnico,antioquia,presencial,hombre,ciencias de la salud,2016,oficial,344
6.13,-75.34,1,técnico,antioquia,presencial,hombre,ciencias de la salud,2017,oficial,453
6.13,-75.34,1,técnico,antioquia,presencial,hombre,ciencias de la salud,2018,oficial,314
6.13,-75.34,1,técnico,antioquia,presencial,hombre,ingeniería arquitectura urbanismo y afines,2015,oficial,3
6.13,-75.34,1,técnico,antioquia,presencial,mujer,bellas artes,2015,oficial,162
6.13,-75.34,1,técnico,antioquia,presencial,mujer,bellas artes,2016,oficial,170
6.13,-75.34,1,técnico,antioquia,presencial,mujer,bellas artes,2017,oficial,192
6.13,-75.34,1,técnico,antioquia,presencial,mujer,bellas artes,2018,oficial,172
6.13,-75.34,1,técnico,antioquia,presencial,mujer,ciencias de la salud,2015,oficial,240
6.13,-75.34,1,técnico,antioquia,presencial,mujer,ciencias de la salud,2016,oficial,372
6.13,-75.34,1,técnico,antioquia,presencial,mujer,ciencias de la salud,2017,oficial,410
6.13,-75.34,1,técnico,antioquia,presencial,mujer,ciencias de la salud,2018,oficial,365
6.13,-75.34,1,universitaria,antioquia,presencial,hombre,agronomía veterinaria y afines,2015,oficial,1001
6.13,-75.34,1,universitaria,antioquia,presencial,hombre,agronomía veterinaria y afines,2016,oficial,1392
6.13,-75.34,1,universitaria,antioquia,presencial,hombre,agronomía veterinaria y afines,2017,oficial,1450
6.13,-75.34,1,universitaria,antioquia,presencial,hombre,agronomía veterinaria y afines,2018,oficial,1329
6.13,-75.34,1,universitaria,antioquia,presencial,hombre,bellas artes,2015,oficial,603
6.13,-75.34,1,universitaria,antioquia,presencial,hombre,bellas artes,2016,oficial,693
6.13,-75.34,1,universitaria,antioquia,presencial,hombre,bellas artes,2017,oficial,916
6.13,-75.34,1,universitaria,antioquia,presencial,hombre,bellas artes,2018,oficial,991
6.13,-75.34,1,universitaria,antioquia,presencial,hombre,ciencias de la educacion,2015,oficial,85
6.13,-75.34,1,universitaria,antioquia,presencial,hombre,ciencias de la educacion,2016,oficial,127
6.13,-75.34,1,universitaria,antioquia,presencial,hombre,ciencias de la educacion,2017,oficial,150
6.13,-75.34,1,universitaria,antioquia,presencial,hombre,ciencias de la salud,2015,oficial,2440
6.13,-75.34,1,universitaria,antioquia,presencial,hombre,ciencias de la salud,2016,oficial,2506
6.13,-75.34,1,universitaria,antioquia,presencial,hombre,ciencias de la salud,2017,oficial,2449
6.13,-75.34,1,universitaria,antioquia,presencial,hombre,ciencias de la salud,2018,oficial,2449
6.13,-75.34,1,universitaria,antioquia,presencial,hombre,ciencias sociales y humanas,2015,oficial,2383
6.13,-75.34,1,universitaria,antioquia,presencial,hombre,ciencias sociales y humanas,2016,oficial,3034
6.13,-75.34,1,universitaria,antioquia,presencial,hombre,ciencias sociales y humanas,2017,oficial,3461
6.13,-75.34,1,universitaria,antioquia,presencial,hombre,ciencias sociales y humanas,2018,oficial,3529
6.13,-75.34,1,universitaria,antioquia,presencial,hombre,economía administración contaduría y afines,2015,oficial,24
6.13,-75.34,1,universitaria,antioquia,presencial,hombre,economía administración contaduría y afines,2016,oficial,31
6.13,-75.34,1,universitaria,antioquia,presencial,hombre,economía administración contaduría y afines,2017,oficial,45
6.13,-75.34,1,universitaria,antioquia,presencial,hombre,ingeniería arquitectura urbanismo y afines,2015,oficial,8625
6.13,-75.34,1,universitaria,antioquia,presencial,hombre,ingeniería arquitectura urbanismo y afines,2016,oficial,11035
6.13,-75.34,1,universitaria,antioquia,presencial,hombre,ingeniería arquitectura urbanismo y afines,2017,oficial,11544
6.13,-75.34,1,universitaria,antioquia,presencial,hombre,ingeniería arquitectura urbanismo y afines,2018,oficial,11449
6.13,-75.34,1,universitaria,antioquia,presencial,hombre,matematicas y ciencias naturales,2015,oficial,1602
6.13,-75.34,1,universitaria,antioquia,presencial,hombre,matematicas y ciencias naturales,2016,oficial,2065
6.13,-75.34,1,universitaria,antioquia,presencial,hombre,matematicas y ciencias naturales,2017,oficial,2215
6.13,-75.34,1,universitaria,antioquia,presencial,hombre,matematicas y ciencias naturales,2018,oficial,2198
6.13,-75.34,1,universitaria,antioquia,presencial,mujer,agronomía veterinaria y afines,2015,oficial,878
6.13,-75.34,1,universitaria,antioquia,presencial,mujer,agronomía veterinaria y afines,2016,oficial,1444
6.13,-75.34,1,universitaria,antioquia,presencial,mujer,agronomía veterinaria y afines,2017,oficial,1636
6.13,-75.34,1,universitaria,antioquia,presencial,mujer,agronomía veterinaria y afines,2018,oficial,1651
6.13,-75.34,1,universitaria,antioquia,presencial,mujer,bellas artes,2015,oficial,335
6.13,-75.34,1,universitaria,antioquia,presencial,mujer,bellas artes,2016,oficial,353
6.13,-75.34,1,universitaria,antioquia,presencial,mujer,bellas artes,2017,oficial,400
6.13,-75.34,1,universitaria,antioquia,presencial,mujer,bellas artes,2018,oficial,391
6.13,-75.34,1,universitaria,antioquia,presencial,mujer,ciencias de la educacion,2015,oficial,1760
6.13,-75.34,1,universitaria,antioquia,presencial,mujer,ciencias de la educacion,2016,oficial,1809
6.13,-75.34,1,universitaria,antioquia,presencial,mujer,ciencias de la educacion,2017,oficial,1887
6.13,-75.34,1,universitaria,antioquia,presencial,mujer,ciencias de la salud,2015,oficial,3650
6.13,-75.34,1,universitaria,antioquia,presencial,mujer,ciencias de la salud,2016,oficial,3902
6.13,-75.34,1,universitaria,antioquia,presencial,mujer,ciencias de la salud,2017,oficial,4026
6.13,-75.34,1,universitaria,antioquia,presencial,mujer,ciencias de la salud,2018,oficial,3972
6.13,-75.34,1,universitaria,antioquia,presencial,mujer,ciencias sociales y humanas,2015,oficial,6028
6.13,-75.34,1,universitaria,antioquia,presencial,mujer,ciencias sociales y humanas,2016,oficial,7679
6.13,-75.34,1,universitaria,antioquia,presencial,mujer,ciencias sociales y humanas,2017,oficial,9353
6.13,-75.34,1,universitaria,antioquia,presencial,mujer,ciencias sociales y humanas,2018,oficial,10199
6.13,-75.34,1,universitaria,antioquia,presencial,mujer,economía administración contaduría y afines,2015,oficial,122
6.13,-75.34,1,universitaria,antioquia,presencial,mujer,economía administración contaduría y afines,2016,oficial,135
6.13,-75.34,1,universitaria,antioquia,presencial,mujer,economía administración contaduría y afines,2017,oficial,165
6.13,-75.34,1,universitaria,antioquia,presencial,mujer,ingeniería arquitectura urbanismo y afines,2015,oficial,2399
6.13,-75.34,1,universitaria,antioquia,presencial,mujer,ingeniería arquitectura urbanismo y afines,2016,oficial,3748
6.13,-75.34,1,universitaria,antioquia,presencial,mujer,ingeniería arquitectura urbanismo y afines,2017,oficial,3948
6.13,-75.34,1,universitaria,antioquia,presencial,mujer,ingeniería arquitectura urbanismo y afines,2018,oficial,3991
6.13,-75.34,1,universitaria,antioquia,presencial,mujer,matematicas y ciencias naturales,2015,oficial,1439
6.13,-75.34,1,universitaria,antioquia,presencial,mujer,matematicas y ciencias naturales,2016,oficial,1874
6.13,-75.34,1,universitaria,antioquia,presencial,mujer,matematicas y ciencias naturales,2017,oficial,2067
6.13,-75.34,1,universitaria,antioquia,presencial,mujer,matematicas y ciencias naturales,2018,oficial,2025
6.13,-75.34,2,doctorado,antioquia,presencial,hombre,ciencias de la salud,2015,privada,35
6.13,-75.34,2,doctorado,antioquia,presencial,hombre,ciencias de la salud,2016,privada,42
6.13,-75.34,2,doctorado,antioquia,presencial,hombre,ciencias de la salud,2017,privada,52
6.13,-75.34,2,doctorado,antioquia,presencial,hombre,ciencias de la salud,2018,privada,47
6.13,-75.34,2,doctorado,antioquia,presencial,hombre,ciencias sociales y humanas,2015,privada,80
6.13,-75.34,2,doctorado,antioquia,presencial,hombre,ciencias sociales y humanas,2016,privada,82
6.13,-75.34,2,doctorado,antioquia,presencial,hombre,ciencias sociales y humanas,2017,privada,55
6.13,-75.34,2,doctorado,antioquia,presencial,hombre,ciencias sociales y humanas,2018,privada,41
6.13,-75.34,2,doctorado,antioquia,presencial,hombre,ingeniería arquitectura urbanismo y afines,2015,privada,157
6.13,-75.34,2,doctorado,antioquia,presencial,hombre,ingeniería arquitectura urbanismo y afines,2016,privada,166
6.13,-75.34,2,doctorado,antioquia,presencial,hombre,ingeniería arquitectura urbanismo y afines,2017,privada,158
6.13,-75.34,2,doctorado,antioquia,presencial,hombre,ingeniería arquitectura urbanismo y afines,2018,privada,198
6.13,-75.34,2,doctorado,antioquia,presencial,hombre,matematicas y ciencias naturales,2015,privada,7
6.13,-75.34,2,doctorado,antioquia,presencial,hombre,matematicas y ciencias naturales,2016,privada,18
6.13,-75.34,2,doctorado,antioquia,presencial,hombre,matematicas y ciencias naturales,2017,privada,31
6.13,-75.34,2,doctorado,antioquia,presencial,hombre,matematicas y ciencias naturales,2018,privada,25
6.13,-75.34,2,doctorado,antioquia,presencial,mujer,ciencias de la salud,2015,privada,38
6.13,-75.34,2,doctorado,antioquia,presencial,mujer,ciencias de la salud,2016,privada,38
6.13,-75.34,2,doctorado,antioquia,presencial,mujer,ciencias de la salud,2017,privada,43
6.13,-75.34,2,doctorado,antioquia,presencial,mujer,ciencias de la salud,2018,privada,41
6.13,-75.34,2,doctorado,antioquia,presencial,mujer,ciencias sociales y humanas,2015,privada,56
6.13,-75.34,2,doctorado,antioquia,presencial,mujer,ciencias sociales y humanas,2016,privada,45
6.13,-75.34,2,doctorado,antioquia,presencial,mujer,ciencias sociales y humanas,2017,privada,41
6.13,-75.34,2,doctorado,antioquia,presencial,mujer,ciencias sociales y humanas,2018,privada,37
6.13,-75.34,2,doctorado,antioquia,presencial,mujer,ingeniería arquitectura urbanismo y afines,2015,privada,63
6.13,-75.34,2,doctorado,antioquia,presencial,mujer,ingeniería arquitectura urbanismo y afines,2016,privada,63
6.13,-75.34,2,doctorado,antioquia,presencial,mujer,ingeniería arquitectura urbanismo y afines,2017,privada,78
6.13,-75.34,2,doctorado,antioquia,presencial,mujer,ingeniería arquitectura urbanismo y afines,2018,privada,95
6.13,-75.34,2,doctorado,antioquia,presencial,mujer,matematicas y ciencias naturales,2015,privada,2
6.13,-75.34,2,doctorado,antioquia,presencial,mujer,matematicas y ciencias naturales,2016,privada,5
6.13,-75.34,2,doctorado,antioquia,presencial,mujer,matematicas y ciencias naturales,2017,privada,11
6.13,-75.34,2,doctorado,antioquia,presencial,mujer,matematicas y ciencias naturales,2018,privada,17
6.13,-75.34,2,especialización,antioquia,distancia tradicional,hombre,ciencias sociales y humanas,2015,privada,89
6.13,-75.34,2,especialización,antioquia,distancia tradicional,hombre,ciencias sociales y humanas,2016,privada,73
6.13,-75.34,2,especialización,antioquia,distancia tradicional,hombre,ciencias sociales y humanas,2017,privada,57
6.13,-75.34,2,especialización,antioquia,distancia tradicional,hombre,ciencias sociales y humanas,2018,privada,52
6.13,-75.34,2,especialización,antioquia,distancia tradicional,hombre,economía administración contaduría y afines,2015,privada,16
6.13,-75.34,2,especialización,antioquia,distancia tradicional,hombre,economía administración contaduría y afines,2016,privada,40
6.13,-75.34,2,especialización,antioquia,distancia tradicional,hombre,economía administración contaduría y afines,2017,privada,83
6.13,-75.34,2,especialización,antioquia,distancia tradicional,mujer,ciencias sociales y humanas,2015,privada,258
6.13,-75.34,2,especialización,antioquia,distancia tradicional,mujer,ciencias sociales y humanas,2016,privada,258
6.13,-75.34,2,especialización,antioquia,distancia tradicional,mujer,ciencias sociales y humanas,2017,privada,255
6.13,-75.34,2,especialización,antioquia,distancia tradicional,mujer,ciencias sociales y humanas,2018,privada,167
6.13,-75.34,2,especialización,antioquia,distancia tradicional,mujer,economía administración contaduría y afines,2015,privada,13
6.13,-75.34,2,especialización,antioquia,distancia tradicional,mujer,economía administración contaduría y afines,2016,privada,76
6.13,-75.34,2,especialización,antioquia,distancia tradicional,mujer,economía administración contaduría y afines,2017,privada,122
6.13,-75.34,2,especialización,antioquia,distancia vitual,hombre,ciencias de la salud,2017,privada,4
6.13,-75.34,2,especialización,antioquia,distancia vitual,hombre,ciencias de la salud,2018,privada,2
6.13,-75.34,2,especialización,antioquia,distancia vitual,hombre,ciencias sociales y humanas,2015,privada,35
6.13,-75.34,2,especialización,antioquia,distancia vitual,hombre,ciencias sociales y humanas,2016,privada,16
6.13,-75.34,2,especialización,antioquia,distancia vitual,hombre,ciencias sociales y humanas,2017,privada,28
6.13,-75.34,2,especialización,antioquia,distancia vitual,hombre,economía administración contaduría y afines,2015,privada,180
6.13,-75.34,2,especialización,antioquia,distancia vitual,hombre,economía administración contaduría y afines,2016,privada,156
6.13,-75.34,2,especialización,antioquia,distancia vitual,hombre,economía administración contaduría y afines,2017,privada,92
6.13,-75.34,2,especialización,antioquia,distancia vitual,mujer,ciencias de la salud,2017,privada,13
6.13,-75.34,2,especialización,antioquia,distancia vitual,mujer,ciencias de la salud,2018,privada,16
6.13,-75.34,2,especialización,antioquia,distancia vitual,mujer,ciencias sociales y humanas,2015,privada,60
6.13,-75.34,2,especialización,antioquia,distancia vitual,mujer,ciencias sociales y humanas,2016,privada,37
6.13,-75.34,2,especialización,antioquia,distancia vitual,mujer,ciencias sociales y humanas,2017,privada,26
6.13,-75.34,2,especialización,antioquia,distancia vitual,mujer,economía administración contaduría y afines,2015,privada,176
6.13,-75.34,2,especialización,antioquia,distancia vitual,mujer,economía administración contaduría y afines,2016,privada,142
6.13,-75.34,2,especialización,antioquia,distancia vitual,mujer,economía administración contaduría y afines,2017,privada,128
6.13,-75.34,2,especialización,antioquia,presencial,hombre,agronomía veterinaria y afines,2016,privada,10
6.13,-75.34,2,especialización,antioquia,presencial,hombre,agronomía veterinaria y afines,2017,privada,21
